ID,ID_SRC,RA,DEC,EXT_LIKE,DET_LIKE,z,z_type,T_300kpc,T_300kpc_L,T_300kpc_U,L_300kpc,L_300kpc_L,L_300kpc_U,Lbol_300kpc,Lbol_300kpc_L,Lbol_300kpc_U,F_300kpc,F_300kpc_L,F_300kpc_U,T_500kpc,T_500kpc_L,T_500kpc_U,L_500kpc,L_500kpc_L,L_500kpc_U,Lbol_500kpc,Lbol_500kpc_L,Lbol_500kpc_U,F_500kpc,F_500kpc_L,F_500kpc_U,SNR_MAX,R_SNR_MAX_ARCMIN
eFEDS J092744.6+045631,17315,141.93602688449874,4.941818382835006,11.341711,9.580355,0.355088,0,-1.0,-1.0,-1.0,5.4948E42,3.9721E42,7.3208E42,2.7176E43,1.9571E43,3.6522E43,1.5486E-14,1.1211E-14,2.0661E-14,-1.0,-1.0,-1.0,6.1046E42,4.3289E42,8.2826E42,3.0235E43,2.1169E43,4.1293E43,1.7212E-14,1.216E-14,2.3255E-14,3.42,0.7576
eFEDS J092755.9+000440,10316,141.982921169448,0.07777092589746482,10.871046,21.907782,0.983278,0,-1.0,-1.0,-1.0,5.321E43,4.0701E43,7.1013E43,2.613E44,1.7123E44,3.6544E44,1.4968E-14,1.1754E-14,1.9494E-14,-1.0,-1.0,-1.0,7.0891E43,5.372E43,9.3408E43,3.4546E44,2.3263E44,4.8604E44,2.0086E-14,1.553E-14,2.5498E-14,4.08,0.87
eFEDS J092803.4+010953,1527,142.01421865723205,1.1648466501046157,12.987626,163.72327,0.5524700284004211,1,-1.0,-1.0,-1.0,6.0935E43,5.2537E43,6.9485E43,1.3888E44,1.2058E44,1.6443E44,5.2527E-14,4.5915E-14,5.957E-14,-1.0,-1.0,-1.0,7.2068E43,6.1327E43,8.2276E43,1.6527E44,1.3979E44,1.9662E44,6.2241E-14,5.381E-14,7.0536E-14,8.7,1.0762
eFEDS J092807.6-001353,13561,142.0313618332494,-0.23163399317404432,9.524734,25.870932,0.77146,0,-1.0,-1.0,-1.0,4.5626E43,2.5444E43,7.4531E43,7.1452E43,4.0549E43,1.1138E44,1.1771E-14,6.7871E-15,1.7255E-14,-1.0,-1.0,-1.0,5.8354E43,3.3415E43,9.2457E43,8.7711E43,5.2861E43,1.3679E44,1.4477E-14,8.9113E-15,2.1227E-14,3.24,0.7335
eFEDS J092807.8-012704,6687,142.03232041305978,-1.4511992584628692,6.8177776,28.948112,1.3038,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.13E44,-1.0,-1.0,2.6268E44,-1.0,-1.0,1.0948E-14,-1.0,-1.0,-1.0,-1.0,-1.0,1.4116E44,-1.0,-1.0,3.2412E44,-1.0,-1.0,1.3563E-14,1.51,0.7293
eFEDS J092813.1-004508,13305,142.05442434796214,-0.7524408093628258,7.817603,16.861761,0.3180299997329712,1,-1.0,-1.0,-1.0,9.6838E42,8.0104E42,1.1676E43,2.6512E43,1.9743E43,3.6587E43,3.1944E-14,2.6337E-14,3.8525E-14,-1.0,-1.0,-1.0,1.3833E43,1.157E43,1.6514E43,3.7486E43,2.8424E43,5.322E43,4.5427E-14,3.8058E-14,5.421E-14,5.82,1.6381
eFEDS J092821.1+041942,7167,142.08800953863107,4.3282952421667,8.348599,20.365356,0.15727999806404114,0,-1.0,-1.0,-1.0,-1.0,-1.0,2.3392E42,-1.0,-1.0,4.8693E42,-1.0,-1.0,3.5085E-14,-1.0,-1.0,-1.0,-1.0,-1.0,3.069E42,-1.0,-1.0,6.5092E42,-1.0,-1.0,4.6402E-14,5.82,1.6381
eFEDS J092821.2+042149,666,142.0883954339839,4.363688953159639,112.99677,375.30933,0.234975,0,3.4104486979490294,2.465962020331216,5.291051705644647,3.1852E43,2.8576E43,3.5378E43,7.1039E43,6.2718E43,8.0008E43,1.9972E-13,1.7938E-13,2.2102E-13,2.4534937703453408,1.9768498027019705,3.2214610431558066,4.0752E43,3.6144E43,4.5663E43,9.0923E43,7.9318E43,1.0291E44,2.5528E-13,2.271E-13,2.8522E-13,15.74,2.2247
eFEDS J092828.4-000955,845,142.11799467840964,-0.16531894436437677,7.052703,22.933165,0.508628,0,-1.0,-1.0,-1.0,1.4051E43,9.4588E42,1.9841E43,6.5204E43,4.1748E43,9.7147E43,1.7684E-14,1.1779E-14,2.4853E-14,-1.0,-1.0,-1.0,2.0512E43,1.3297E43,2.8538E43,9.4946E43,5.9782E43,1.3998E44,2.5954E-14,1.6703E-14,3.5783E-14,4.21,1.2959
eFEDS J092832.5+041517,4192,142.13539175891887,4.254761240234349,16.397184,53.799717,0.4402,0,-1.0,-1.0,-1.0,1.6778E43,1.0421E43,2.7875E43,5.9398E43,3.3072E43,1.0443E44,2.7797E-14,1.7042E-14,4.5564E-14,-1.0,-1.0,-1.0,2.197E43,1.4273E43,3.2657E43,7.6595E43,4.7115E43,1.2435E44,3.5859E-14,2.3588E-14,5.3045E-14,4.81,1.157
eFEDS J092844.1+005318,8858,142.1835496191379,0.8884962559793813,8.928536,26.929562,0.31843000650405884,1,-1.0,-1.0,-1.0,1.0775E43,8.687E42,1.3547E43,1.8366E43,1.4573E43,2.3142E43,3.0433E-14,2.4501E-14,3.7031E-14,-1.0,-1.0,-1.0,1.5383E43,1.2079E43,1.8915E43,2.5623E43,2.0442E43,3.2317E43,4.2587E-14,3.4654E-14,5.1037E-14,5.52,1.5793
eFEDS J092846.6+000056,10287,142.19404247481467,0.015657443202583207,19.825523,38.384068,0.3441999852657318,1,-1.0,-1.0,-1.0,1.3464E43,1.1067E43,1.6181E43,2.1393E43,1.7558E43,2.6044E43,3.185E-14,2.6308E-14,3.7816E-14,-1.0,-1.0,-1.0,2.2029E43,1.8624E43,2.6023E43,3.5039E43,2.9484E43,4.166E43,5.2274E-14,4.4265E-14,6.0583E-14,6.78,2.0405
eFEDS J092859.0+040532,4029,142.24615592939483,4.09227147019657,52.604004,113.00044,0.25874,0,-1.0,-1.0,-1.0,1.3902E43,1.2278E43,1.603E43,4.3838E43,3.293E43,5.7578E43,7.4015E-14,6.5425E-14,8.4988E-14,-1.0,-1.0,-1.0,2.1341E43,1.8812E43,2.408E43,6.7031E43,5.0137E43,8.7548E43,1.1354E-13,1.0057E-13,1.2843E-13,9.76,2.4616
eFEDS J092900.1-003920,5593,142.25021633892666,-0.6556895013050703,6.1210613,44.512386,0.50286,0,-1.0,-1.0,-1.0,1.559E43,1.1435E43,1.9903E43,7.8745E43,5.0171E43,1.028E44,2.015E-14,1.4948E-14,2.5752E-14,-1.0,-1.0,-1.0,2.0973E43,1.5755E43,2.6748E43,1.0565E44,7.2522E43,1.3804E44,2.7131E-14,2.0598E-14,3.4294E-14,4.55,1.1765
eFEDS J092910.2+022034,5092,142.29250441227023,2.342883011169947,18.952927,57.887035,0.44009,0,-1.0,-1.0,-1.0,2.3072E43,1.9304E43,2.7703E43,9.1366E43,5.8337E43,1.2021E44,3.8383E-14,3.2334E-14,4.4927E-14,-1.0,-1.0,-1.0,2.5833E43,2.1928E43,3.0843E43,1.0139E44,6.5492E43,1.3562E44,4.3107E-14,3.6568E-14,5.0497E-14,6.2,0.938
eFEDS J092911.0+021118,10090,142.29600583006535,2.188532948465203,13.170001,23.861418,0.46939998865127563,1,-1.0,-1.0,-1.0,-1.0,-1.0,2.3022E44,-1.0,-1.0,9.0905E45,-1.0,-1.0,1.197E-14,-1.0,-1.0,-1.0,-1.0,-1.0,2.5621E44,-1.0,-1.0,1.0471E46,-1.0,-1.0,1.3848E-14,1.32,0.2788
eFEDS J092915.3+002427,8178,142.3135496024507,0.40765110773844604,13.238001,31.122362,0.45844000577926636,1,-1.0,-1.0,-1.0,2.273E43,1.8899E43,2.6947E43,5.4879E43,4.4798E43,7.0379E43,3.1244E-14,2.6369E-14,3.7102E-14,-1.0,-1.0,-1.0,3.4904E43,2.9157E43,4.0197E43,8.3646E43,6.9581E43,1.065E44,4.8279E-14,4.037E-14,5.5089E-14,6.6,1.6952
eFEDS J092915.8-001357,1549,142.31582358287088,-0.23266581543903841,31.45097,181.01195,0.3220300078392029,1,1.8300283027903297,1.4964116592409575,2.323081833110929,2.2867E43,2.0458E43,2.5516E43,4.1879E43,3.6872E43,4.8588E43,6.6192E-14,5.9131E-14,7.3898E-14,1.436711263841581,1.2505236390584622,1.7735814949171416,2.7562E43,2.459E43,3.1154E43,5.0585E43,4.4341E43,5.9291E43,8.012E-14,7.0888E-14,9.0474E-14,9.43,1.3607
eFEDS J092918.3+044925,6602,142.32659744343889,4.823739871796504,27.198606,53.23958,0.352435,0,-1.0,-1.0,-1.0,1.6964E43,1.4157E43,1.9506E43,3.7723E43,3.1086E43,4.5717E43,4.1929E-14,3.5578E-14,4.845E-14,-1.0,-1.0,-1.0,2.1079E43,1.7896E43,2.4456E43,4.6719E43,3.92E43,5.6823E43,5.2267E-14,4.4478E-14,6.0626E-14,6.68,1.2779
eFEDS J092921.8+040040,609,142.3408016938413,4.011212638893036,51.841,297.3823,0.500522,0,3.3933219381359305,2.415376647478123,5.277007668184331,8.3402E43,7.0212E43,9.5336E43,2.2815E44,1.8811E44,2.8202E44,9.7742E-14,8.2818E-14,1.1165E-13,-1.0,-1.0,-1.0,9.367E43,7.952E43,1.063E44,2.5632E44,2.1059E44,3.1381E44,1.0915E-13,9.3702E-14,1.2433E-13,11.55,1.1169
eFEDS J092928.3+042411,3563,142.36792297849135,4.403184638775711,31.061436,80.771545,0.278193,0,-1.0,-1.0,-1.0,1.3091E43,1.1432E43,1.5143E43,2.9679E43,2.4041E43,3.6797E43,5.645E-14,4.89E-14,6.4886E-14,-1.0,-1.0,-1.0,1.5421E43,1.3286E43,1.7816E43,3.4632E43,2.8208E43,4.34E43,6.6289E-14,5.6838E-14,7.6628E-14,7.48,1.3216
eFEDS J092941.7+023026,7770,142.4238272294827,2.507232193322346,7.255647,26.332277,0.5437600016593933,1,-1.0,-1.0,-1.0,1.1383E43,7.4786E42,1.7294E43,3.0342E43,1.9067E43,4.9912E43,1.0489E-14,7.0425E-15,1.5569E-14,-1.0,-1.0,-1.0,2.3558E43,1.6996E43,3.2238E43,6.2003E43,4.2176E43,9.6202E43,2.1762E-14,1.6224E-14,2.9215E-14,4.61,2.6693
eFEDS J092953.6+002801,12565,142.47324545465,0.46701871243221343,8.443529,22.368542,0.14704499393701553,1,-1.0,-1.0,-1.0,2.5751E42,2.0884E42,3.0904E42,5.0028E42,3.7052E42,7.0621E42,4.3779E-14,3.517E-14,5.2123E-14,-1.0,-1.0,-1.0,3.1737E42,2.4342E42,3.8895E42,6.1497E42,4.5144E42,8.9511E42,5.3846E-14,4.1773E-14,6.5758E-14,5.46,1.9821
eFEDS J092955.9-003403,1967,142.4828709404267,-0.5675949252787875,39.379646,137.0778,0.14970999956130981,1,1.7649096696901356,1.5295215377959086,2.3287208744550827,7.3186E42,6.6596E42,8.0029E42,1.4297E43,1.2843E43,1.5857E43,1.2136E-13,1.1054E-13,1.3338E-13,1.6738808937859784,1.405174562211598,2.0817607058943572,9.1519E42,8.1709E42,1.0085E43,1.7819E43,1.5887E43,1.9933E43,1.5193E-13,1.3592E-13,1.6773E-13,11.14,2.3494
eFEDS J093003.3+035630,288,142.5139545469823,3.94173183171404,82.058876,593.14453,0.3269049972295761,1,2.219316733353375,1.8752008894689345,2.835514520734629,6.0062E43,5.4729E43,6.5606E43,1.4402E44,1.2811E44,1.6074E44,1.8084E-13,1.6484E-13,1.9739E-13,2.811030689701268,2.2479471761979397,4.02920858002584,6.4782E43,5.9641E43,7.0239E43,1.551E44,1.3943E44,1.7155E44,1.9526E-13,1.797E-13,2.112E-13,15.32,1.2975
eFEDS J093009.0+040144,536,142.5375537694167,4.028935727720956,76.402016,376.0391,0.3279699981212616,1,2.5892675365354854,2.046548746307973,3.616940948563254,4.61E43,4.1598E43,5.0082E43,1.0652E44,9.3459E43,1.2131E44,1.3676E-13,1.2343E-13,1.4859E-13,2.6639937906912845,1.9985426508644908,4.169688695397444,5.0391E43,4.5986E43,5.4873E43,1.1661E44,1.0371E44,1.3316E44,1.4928E-13,1.3621E-13,1.6267E-13,13.03,1.2982
eFEDS J093011.3+031648,16215,142.5469839296359,3.280099085110887,23.269476,18.407125,0.7238900065422058,1,-1.0,-1.0,-1.0,4.2875E43,2.4331E43,8.41E43,9.6141E43,5.6387E43,1.7291E44,1.6542E-14,1.0466E-14,2.4783E-14,-1.0,-1.0,-1.0,4.8865E43,2.7847E43,9.4121E43,1.0841E44,6.4275E43,1.9531E44,1.9108E-14,1.1781E-14,2.7237E-14,4.05,0.6556
eFEDS J093012.1+030202,7539,142.55030467701712,3.033988062309739,11.105036,29.214485,0.22339999675750732,1,-1.0,-1.0,-1.0,4.1565E42,2.8312E42,1.0009E43,1.0877E43,6.4665E42,4.2959E43,2.394E-14,1.7745E-14,3.1903E-14,-1.0,-1.0,-1.0,4.3008E42,2.8833E42,1.0343E43,1.1256E43,6.6355E42,4.4095E43,2.4464E-14,1.8105E-14,3.3372E-14,4.59,0.7985
eFEDS J093022.1+021836,8763,142.5921147615445,2.3099750562541392,7.354947,26.236616,0.547462,0,-1.0,-1.0,-1.0,3.6327E43,2.7676E43,4.5414E43,8.7191E43,6.5119E43,1.1058E44,3.2911E-14,2.4894E-14,4.0822E-14,-1.0,-1.0,-1.0,5.279E43,3.7784E43,6.6821E43,1.2703E44,8.9505E43,1.6364E44,4.8085E-14,3.4276E-14,5.9892E-14,6.65,1.4726
eFEDS J093025.3+021714,1003,142.60549522697661,2.287230643465524,77.48766,252.32655,0.54624,0,-1.0,-1.0,-1.0,7.8124E43,7.0178E43,8.6413E43,4.2455E44,3.7411E44,4.7932E44,8.6087E-14,7.7115E-14,9.4523E-14,-1.0,-1.0,-1.0,1.1535E44,1.0292E44,1.2705E44,6.2528E44,5.4694E44,7.0611E44,1.2678E-13,1.1356E-13,1.3964E-13,12.35,2.0116
eFEDS J093025.8-020508,1064,142.60718415856027,-2.0855548368444077,34.61477,80.438156,0.219955,0,-1.0,-1.0,-1.0,6.7289E42,5.6515E42,7.8673E42,3.2695E43,2.7352E43,3.8841E43,5.3528E-14,4.4877E-14,6.272E-14,-1.0,-1.0,-1.0,8.4097E42,6.744E42,9.9976E42,4.0738E43,3.2497E43,4.9422E43,6.6823E-14,5.3557E-14,7.9554E-14,8.32,1.5832
eFEDS J093049.3-003714,1823,142.70521210412437,-0.6207469539013701,30.061478,78.21271,0.3341600000858307,1,-1.0,-1.0,-1.0,2.273E43,1.9416E43,2.6192E43,1.0061E44,8.0506E43,1.2424E44,7.2239E-14,6.1841E-14,8.3601E-14,-1.0,-1.0,-1.0,3.3527E43,2.9623E43,3.8165E43,1.5069E44,1.2088E44,1.802E44,1.0623E-13,9.3976E-14,1.2023E-13,10.18,2.0603
eFEDS J093056.9+034826,4579,142.7372443573392,3.8072205366285226,12.33238,55.59667,0.089985,0,-1.0,-1.0,-1.0,1.4795E42,1.063E42,1.8654E42,2.4686E42,1.7621E42,3.2432E42,7.2277E-14,5.1107E-14,9.0331E-14,-1.0,-1.0,-1.0,1.629E42,1.0763E42,2.2451E42,2.7019E42,1.7978E42,3.9207E42,7.8462E-14,5.1703E-14,1.0874E-13,7.1,1.8436
eFEDS J093117.5-015643,11648,142.82275224232916,-1.9454804020562557,13.295303,18.62018,0.19891,0,-1.0,-1.0,-1.0,1.0101E42,6.1474E41,1.4163E42,4.5992E42,2.7827E42,6.4147E42,9.9312E-15,6.0224E-15,1.3899E-14,-1.0,-1.0,-1.0,1.0785E42,6.4085E41,1.5405E42,4.8811E42,2.9085E42,7.0124E42,1.0585E-14,6.2831E-15,1.514E-14,3.23,0.7215
eFEDS J093138.8-020933,5201,142.9114843029611,-2.159282109733854,42.717506,62.511738,0.2447,0,-1.0,-1.0,-1.0,5.681E42,4.963E42,6.5401E42,1.1696E43,9.7536E42,1.4875E43,3.2131E-14,2.798E-14,3.7065E-14,-1.0,-1.0,-1.0,7.1926E42,6.2583E42,8.2295E42,1.4762E43,1.2346E43,1.8814E43,4.0776E-14,3.5343E-14,4.6869E-14,7.75,1.521
eFEDS J093141.3-004717,1705,142.9219301207161,-0.7883126948092298,13.707496,30.460625,0.09300000220537186,1,-1.0,-1.0,-1.0,1.3487E42,9.4994E41,1.8555E42,2.1101E42,1.4868E42,2.9036E42,5.9904E-14,4.224E-14,8.2477E-14,0.4954394364246232,0.48808878559874,0.5035231943690991,1.3991E42,9.6945E41,1.9177E42,2.1928E42,1.5181E42,3.0034E42,6.2139E-14,4.307E-14,8.5266E-14,7.75,1.521
eFEDS J093149.9-020144,6494,142.95761482076477,-2.0288702428276366,27.52155,39.893772,0.133637,0,1.0085488409407217,0.9174408056313301,1.0951309934045297,1.8185E42,1.5596E42,2.1047E42,2.859E42,2.4482E42,3.3156E42,3.7659E-14,3.2326E-14,4.3426E-14,0.970691968728539,0.8783726125099243,1.0721435771821546,2.3476E42,1.8758E42,2.7665E42,3.6804E42,2.9356E42,4.3443E42,4.8643E-14,3.886E-14,5.7155E-14,7.51,2.1632
eFEDS J093151.3-002212,836,142.96380286990575,-0.3701292433712264,53.984062,307.14188,0.33566001057624817,1,2.533526024758326,2.0305370818173736,3.4590803926496054,4.0048E43,3.6281E43,4.4194E43,8.7411E43,7.7813E43,9.7908E43,1.1081E-13,1.0027E-13,1.2202E-13,2.364566725610902,1.9345632048921324,3.1237180967255704,4.7673E43,4.3558E43,5.2259E43,1.0458E44,9.3299E43,1.1568E44,1.3186E-13,1.2027E-13,1.4381E-13,12.11,1.5207
eFEDS J093207.6-021317,1674,143.03158727410658,-2.2214572445157215,36.096413,133.50925,0.666105,0,-1.0,-1.0,-1.0,3.8032E43,3.2171E43,4.5286E43,1.0969E44,8.8446E43,1.6302E44,2.3211E-14,1.9822E-14,2.6892E-14,-1.0,-1.0,-1.0,4.3649E43,3.6585E43,5.249E43,1.2623E44,1.011E44,1.8538E44,2.6686E-14,2.2547E-14,3.1256E-14,7.81,0.7944
eFEDS J093222.0+012412,7346,143.0918085617849,1.4035292054507589,6.111313,31.996334,0.53644,0,-1.0,-1.0,-1.0,1.6967E43,1.0933E43,2.303E43,5.3225E43,3.2996E43,8.6191E43,1.7545E-14,1.1334E-14,2.2981E-14,-1.0,-1.0,-1.0,1.782E43,1.1038E43,2.4473E43,5.5827E43,3.3982E43,9.1812E43,1.8412E-14,1.1474E-14,2.4426E-14,4.44,0.5161
eFEDS J093231.0+010618,4873,143.12931150540106,1.1049701719370124,22.238243,56.36319,0.64401,0,-1.0,-1.0,-1.0,5.7569E43,4.6286E43,6.9896E43,1.2304E44,1.0109E44,1.5931E44,3.336E-14,2.8006E-14,3.9241E-14,-1.0,-1.0,-1.0,7.2834E43,5.9697E43,8.8151E43,1.5552E44,1.2926E44,2.0023E44,4.2348E-14,3.6011E-14,4.9454E-14,6.33,1.0533
eFEDS J093232.9-015153,10734,143.136725165415,-1.8647168250372088,8.006903,24.89204,0.5531399846076965,1,-1.0,-1.0,-1.0,8.388E42,4.7488E42,1.4772E43,2.3375E43,1.2857E43,4.6034E43,7.307E-15,4.2069E-15,1.1749E-14,-1.0,-1.0,-1.0,1.3908E43,8.3511E42,2.1705E43,3.8679E43,2.3292E43,6.774E43,1.2086E-14,7.7064E-15,1.7397E-14,3.26,1.4134
eFEDS J093253.8+025917,5631,143.22435017306555,2.988195559563606,7.176221,23.715475,0.09307999908924103,1,-1.0,-1.0,-1.0,3.6009E41,2.1172E41,5.3244E41,5.6323E41,3.2923E41,8.2892E41,1.6E-14,9.3657E-15,2.3589E-14,-1.0,-1.0,-1.0,3.6452E41,2.1172E41,5.4061E41,5.722E41,3.3041E41,8.4391E41,1.6173E-14,9.3657E-15,2.3907E-14,3.24,0.8024
eFEDS J093301.4+024301,12582,143.25581290093385,2.7169828795101485,10.425989,16.201427,0.838465,0,-1.0,-1.0,-1.0,-1.0,-1.0,4.145E43,-1.0,-1.0,1.1494E44,-1.0,-1.0,9.2898E-15,-1.0,-1.0,-1.0,-1.0,-1.0,5.0324E43,-1.0,-1.0,1.4352E44,-1.0,-1.0,1.1515E-14,1.91,0.5349
eFEDS J093302.8-010145,5763,143.26158276440495,-1.029232733156886,45.27379,66.438286,0.35569998621940613,1,-1.0,-1.0,-1.0,1.8229E43,1.5491E43,2.0703E43,6.9266E43,4.7955E43,8.6615E43,4.8625E-14,4.1976E-14,5.5633E-14,-1.0,-1.0,-1.0,2.5931E43,2.2472E43,2.9221E43,9.9435E43,6.9313E43,1.2264E44,6.9446E-14,6.0648E-14,7.8247E-14,7.94,1.6969
eFEDS J093316.7+004619,13784,143.31951255457196,0.77208236568456,9.165297,21.234667,0.34709,0,-1.0,-1.0,-1.0,-1.0,-1.0,5.6534E42,-1.0,-1.0,1.123E43,-1.0,-1.0,1.0218E-14,-1.0,-1.0,-1.0,-1.0,-1.0,7.9922E42,-1.0,-1.0,1.5543E43,-1.0,-1.0,1.4469E-14,1.2,0.8774
eFEDS J093329.4+000334,5618,143.37245884146455,0.059565193655923165,14.28553,43.610268,0.39501,0,-1.0,-1.0,-1.0,1.7027E43,1.4392E43,2.0403E43,4.7949E43,3.5592E43,6.9596E43,3.4272E-14,2.9148E-14,4.0796E-14,-1.0,-1.0,-1.0,2.1983E43,1.8189E43,2.5561E43,6.0644E43,4.5177E43,8.8877E43,4.3839E-14,3.671E-14,5.1004E-14,6.15,1.2569
eFEDS J093332.2+020933,6577,143.38411657585317,2.159373355253103,6.66532,24.926334,0.8375,0,-1.0,-1.0,-1.0,4.9404E43,3.3684E43,6.9591E43,2.1416E44,1.301E44,3.2436E44,1.983E-14,1.3758E-14,2.6881E-14,-1.0,-1.0,-1.0,5.8377E43,3.6729E43,8.4039E43,2.4842E44,1.4668E44,3.916E44,2.3502E-14,1.5312E-14,3.2555E-14,4.56,0.7322
eFEDS J093403.6-001422,900,143.51478695634273,-0.23971701103592727,79.69131,279.51993,0.23998,0,1.8735924765729266,1.6265562746388582,2.2451280527790645,2.4286E43,2.2175E43,2.6684E43,4.9209E43,4.4428E43,5.5921E43,1.4304E-13,1.3033E-13,1.5689E-13,1.7835878477142284,1.5454956833319313,2.2569208161322947,3.0165E43,2.7603E43,3.2931E43,6.0739E43,5.515E43,6.9575E43,1.7712E-13,1.6232E-13,1.9377E-13,13.63,2.0446
eFEDS J093431.3-002309,1641,143.6304423809522,-0.385977686757304,35.524418,87.4433,0.3420200049877167,1,3.0206710351558543,2.271388622722135,4.187693204829145,3.3617E43,3.0435E43,3.7243E43,1.2422E44,1.0138E44,1.4416E44,9.8572E-14,8.974E-14,1.0932E-13,-1.0,-1.0,-1.0,4.8513E43,4.4288E43,5.3472E43,1.7914E44,1.4662E44,2.0787E44,1.426E-13,1.3011E-13,1.5682E-13,11.84,2.1791
eFEDS J093436.1+051534,9995,143.65077442960074,5.259371960567474,22.604586,36.61165,0.341417,0,-1.0,-1.0,-1.0,2.7925E43,2.2791E43,3.3654E43,7.411E43,5.599E43,1.0509E44,7.7602E-14,6.3186E-14,9.1977E-14,-1.0,-1.0,-1.0,4.3172E43,3.6188E43,5.1306E43,1.1496E44,8.739E43,1.6002E44,1.2017E-13,1.0039E-13,1.414E-13,5.61,2.0173
eFEDS J093456.1+031518,7091,143.7339645598593,3.2551509022394445,16.577967,32.903316,0.08505865186452866,1,-1.0,-1.0,-1.0,7.0918E41,5.8539E41,8.4592E41,1.1141E42,9.2112E41,1.328E42,3.822E-14,3.162E-14,4.5689E-14,-1.0,-1.0,-1.0,7.1123E41,5.8658E41,8.5432E41,1.1178E42,9.2269E41,1.348E42,3.8436E-14,3.1654E-14,4.6103E-14,5.74,1.0798
eFEDS J093500.8+005417,649,143.75323414646226,0.9047909647302036,104.41509,330.3401,0.3610199987888336,1,3.2737432026600723,2.4967526464279817,4.813197615955388,6.3424E43,5.8258E43,6.9022E43,1.5074E44,1.3609E44,1.6546E44,1.5186E-13,1.3926E-13,1.6531E-13,2.754230859434675,2.2109211611377955,3.6607942274358773,7.6902E43,7.0966E43,8.2812E43,1.8161E44,1.6603E44,1.9815E44,1.8364E-13,1.7024E-13,1.9731E-13,14.24,1.5783
eFEDS J093513.1+004757,213,143.80456947880543,0.7993860913557284,332.79205,836.9308,0.3560299873352051,1,-1.0,-1.0,-1.0,1.2935E44,1.1816E44,1.4046E44,4.0289E44,3.472E44,4.6339E44,3.3925E-13,3.1019E-13,3.6742E-13,5.32457280745999,3.958003310699085,7.562608232822278,2.0244E44,1.8247E44,2.1962E44,6.2752E44,5.4332E44,7.2538E44,5.293E-13,4.7915E-13,5.7475E-13,27.46,3.0387
eFEDS J093520.7+003448,4394,143.8362540602298,0.5801587845316615,15.305416,65.70284,0.35482001304626465,1,-1.0,-1.0,-1.0,1.9575E43,1.7038E43,2.2304E43,4.6998E43,3.9697E43,5.5097E43,4.8794E-14,4.2578E-14,5.5612E-14,-1.0,-1.0,-1.0,2.7407E43,2.4153E43,3.1268E43,6.5933E43,5.5875E43,7.7287E43,6.8464E-14,6.0339E-14,7.7515E-14,7.69,1.7598
eFEDS J093521.0+023234,82,143.83740358134753,2.542871690824143,175.88947,1645.813,0.5155607461929321,1,3.389592796149034,2.8491151257330567,4.278384011669238,2.7872E44,2.6019E44,2.9609E44,8.1364E44,7.447E44,9.1976E44,3.1011E-13,2.9056E-13,3.2874E-13,4.381191961129458,3.5058741151970114,5.973003017403086,3.4329E44,3.2004E44,3.6476E44,1.0027E45,9.1783E44,1.1218E45,3.812E-13,3.5728E-13,4.0485E-13,23.48,1.8938
eFEDS J093522.2+032329,1242,143.8426649504407,3.3915030982130534,86.30861,248.33441,0.3243534564971924,1,2.7538182708441523,2.1290862265611055,3.9572602034965234,3.7717E43,3.4024E43,4.1107E43,8.4084E43,7.4392E43,9.3047E43,1.1354E-13,1.0253E-13,1.2361E-13,2.4448203942495317,1.9495852483762752,3.41795716177308,4.8613E43,4.4613E43,5.2968E43,1.0848E44,9.7046E43,1.213E44,1.4643E-13,1.3442E-13,1.5901E-13,12.59,1.8007
eFEDS J093525.7+023445,12009,143.85701047559658,2.5792864192795024,35.360065,39.688828,0.5030912756919861,1,-1.0,-1.0,-1.0,2.0392E43,1.6052E43,2.532E43,5.9154E43,4.4155E43,8.4007E43,2.3963E-14,1.8937E-14,2.9249E-14,-1.0,-1.0,-1.0,3.8371E43,3.0558E43,4.6645E43,1.1118E44,8.4194E43,1.5296E44,4.457E-14,3.6049E-14,5.4194E-14,6.94,2.2331
eFEDS J093525.9+035101,3773,143.8579520686215,3.8503297232305047,6.150848,31.577312,1.26075,0,-1.0,-1.0,-1.0,1.0146E44,6.7936E43,1.4546E44,3.1252E44,2.1898E44,4.539E44,1.3399E-14,9.6787E-15,1.7715E-14,-1.0,-1.0,-1.0,1.2352E44,7.8262E43,1.7676E44,3.8526E44,2.4975E44,5.6281E44,1.6329E-14,1.0798E-14,2.2183E-14,3.83,0.6713
eFEDS J093531.5+022710,2609,143.88107313915225,2.4529526078125965,36.641926,95.29183,0.2250293791294098,1,-1.0,-1.0,-1.0,1.0437E43,9.1257E42,1.1706E43,1.9863E43,1.671E43,2.4321E43,6.9777E-14,6.1042E-14,7.8429E-14,1.4904035768103758,0.8674101118563842,2.3240398678141188,1.2106E43,1.0525E43,1.3806E43,2.3072E43,1.9433E43,2.811E43,8.1207E-14,7.0558E-14,9.2073E-14,8.44,1.5004
eFEDS J093544.2-000339,6324,143.93421433813253,-0.06087626608340694,20.511858,51.936783,0.34742000699043274,1,-1.0,-1.0,-1.0,1.8348E43,1.5208E43,2.1693E43,4.224E43,3.4447E43,5.2873E43,4.7417E-14,3.9873E-14,5.5807E-14,-1.0,-1.0,-1.0,2.5791E43,2.1376E43,3.0609E43,5.9496E43,4.7624E43,7.3914E43,6.6607E-14,5.5942E-14,7.9571E-14,6.43,1.6996
